is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score,readability_score,word_count,sentence_count,average_word_length,unique_word_count,lexical_diversity
0,5500.0,1,0,4,4,835,0,0,0,2,0,0,0.0318379160636758,0,1100.0,0.0047846889952153,0,0,16.282932692307725,0,0,0,0.8,16.282932692307725,114,8,6.06140350877193,79,0.6929824561403509
0,7500.0,0,0,3,4,855,4,0,0,2,0,0,0.0262390670553935,0,1875.0,0.0046728971962616,0,1,39.883021978022015,0,0,0,0.6,39.883021978022015,118,13,5.813559322033898,96,0.8135593220338984
0,25000.0,1,0,4,4,879,1,0,0,5,0,0,0.0590717299578059,0,5000.0,0.0045454545454545,0,0,22.91051415797321,0,0,0,0.8,22.91051415797321,118,11,6.02542372881356,87,0.7372881355932204
1,2250.0,1,0,7,5,541,2,0,0,1,0,0,0.0254629629629629,0,281.25,0.0092250922509225,0,0,33.04000000000002,0,0,0,1.1666666666666667,33.04000000000002,70,9,6.171428571428572,60,0.8571428571428571
0,13500.0,1,0,12,6,963,12,0,0,2,0,0,0.0446650124069478,0,1038.4615384615386,0.0062240663900414,0,0,-5.332807692307654,0,0,0,1.7142857142857142,-5.332807692307654,122,10,6.60655737704918,95,0.7786885245901639
0,15000.0,1,0,9,5,1526,2,0,0,2,0,0,0.0353982300884955,0,1500.0,0.0032743942370661,0,0,36.2294816053512,0,0,0,1.5,36.2294816053512,238,13,5.222689075630252,158,0.6638655462184874
0,17500.0,1,0,6,4,153,2,0,0,5,0,0,0.056910569105691,0,2500.0,0.0259740259740259,0,0,16.191964285714306,0,0,0,1.2,16.191964285714306,21,4,5.857142857142857,19,0.9047619047619048
1,13000.0,1,0,4,12,1221,0,0,0,2,0,0,0.016260162601626,0,2600.0,0.0098199672667757,0,0,38.12855731225298,0,0,0,0.3076923076923077,38.12855731225298,180,11,5.466666666666667,110,0.6111111111111112
0,4500.0,1,0,3,5,1074,5,0,0,1,0,0,0.0283125707814269,0,1125.0,0.0046511627906976,0,0,29.610146809712063,0,1,0,0.5,29.610146809712063,156,11,5.660256410256411,97,0.6217948717948718
0,12500.0,1,0,7,4,413,1,0,0,2,0,0,0.0397553516819571,0,1562.5,0.0096618357487922,0,0,36.11073275862071,0,0,0,1.4,36.11073275862071,58,8,5.637931034482759,50,0.8620689655172413
0,11500.0,0,0,12,5,749,1,0,0,2,0,0,0.0255591054313099,0,884.6153846153846,0.0066666666666666,0,1,17.741000000000014,0,0,0,2.0,17.741000000000014,104,5,6.019230769230769,74,0.7115384615384616
1,12500.0,1,0,5,5,1326,1,0,0,2,0,0,0.0561694290976058,0,2083.333333333333,0.0037678975131876,0,0,18.194000000000017,0,0,0,0.8333333333333334,18.194000000000017,170,20,6.388235294117648,112,0.6588235294117647
0,16501.5,1,0,5,3,689,0,0,0,3,0,0,0.0141843971631205,0,2750.25,0.0043478260869565,0,0,22.2842391304348,0,0,0,1.25,22.2842391304348,89,8,6.337078651685394,72,0.8089887640449438
1,6500.0,0,0,10,4,886,1,0,0,6,0,0,0.0666666666666666,0,590.9090909090909,0.0045095828635851,0,1,41.25625000000002,0,1,0,2.0,41.25625000000002,136,12,5.294117647058823,88,0.6470588235294118
0,93000.0,1,0,3,5,493,3,0,0,4,0,0,0.028169014084507,0,23250.0,0.0101214574898785,0,0,-46.03155172413793,0,0,0,0.5,-46.03155172413793,61,1,6.983606557377049,48,0.7868852459016393
0,27500.0,1,0,1,5,1049,3,0,0,2,0,0,0.0199063231850117,0,13750.0,0.0047619047619047,0,0,45.582142857142856,0,1,0,0.1666666666666666,45.582142857142856,162,12,5.271604938271605,104,0.6419753086419753
0,4500.0,0,0,4,9,741,3,0,0,1,0,0,0.0280065897858319,0,900.0,0.0121293800539083,0,1,12.23185567010313,0,0,0,0.4,12.23185567010313,95,7,6.389473684210526,69,0.7263157894736842
0,7250.0,1,0,5,5,7,0,0,0,2,0,0,0.1428571428571428,0,1208.3333333333333,0.625,0,0,36.62000000000003,0,0,0,0.8333333333333334,36.62000000000003,1,1,7.0,1,1.0
0,12750.0,1,0,4,5,174,1,0,0,4,0,0,0.0492957746478873,0,2550.0,0.0285714285714285,0,0,13.40744565217392,0,0,0,0.6666666666666666,13.40744565217392,23,4,6.173913043478261,17,0.7391304347826086
0,9000.0,1,0,5,3,411,10,0,0,4,0,0,0.0208955223880597,0,1500.0,0.0072815533980582,0,0,17.271666666666647,0,0,0,1.25,17.271666666666647,52,7,6.4423076923076925,46,0.8846153846153846
0,5000.0,0,0,1,6,1168,1,0,0,2,0,0,0.0188679245283018,0,2500.0,0.0051325919589392,0,1,36.27368644067798,0,1,0,0.1428571428571428,36.27368644067798,177,14,5.389830508474576,119,0.672316384180791
