is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score
0,0.0,0,0,0,7,1171,0,0,0,4,0,0,0.12689804772234273,0,0.0,0.005972696245733789,0,1,48.656008215085905,0,0,0,0.0
1,0.0,0,0,0,3,3017,0,0,0,1,0,0,0.0488,0,0.0,0.0009940357852882703,0,1,19.462430555555585,0,0,0,0.0
1,0.0,0,0,0,9,8752,0,0,0,1,0,0,0.040827662824607695,1,0.0,0.0010282188963783845,1,1,26.026421284735164,10,1,0,0.0
1,0.0,0,0,0,2,4850,0,0,0,2,1,0,0.029079969917272498,1,0.0,0.00041228612657184083,1,1,20.90058237999105,10,1,0,0.0
1,0.0,0,0,0,2,4818,0,0,0,2,1,0,0.02924861321230459,1,0.0,0.0004150238638721727,1,1,20.98228658536587,10,1,0,0.0
1,0.0,0,0,0,9,3464,0,0,0,1,0,0,0.03933965577801194,0,0.0,0.0025974025974025974,0,1,28.79769924098673,0,0,0,0.0
0,0.0,0,0,0,2,2607,0,0,0,2,0,0,0.03968253968253968,0,0.0,0.0007668711656441718,0,1,-0.4779909755049516,0,0,0,0.0
1,0.0,0,1,0,5,5742,0,0,0,1,0,0,0.031106471816283926,0,0.0,0.0008706251088281386,0,0,14.840215820145147,0,0,0,0.0
0,0.0,0,0,0,7,4043,0,0,0,1,1,0,0.03751465416178194,0,0.0,0.0017309594460929772,0,1,-27.91758741258738,0,0,0,0.0
0,0.0,0,0,0,2,5188,0,0,0,1,0,0,0.04069901126695792,0,0.0,0.0003854307188282906,1,1,12.145241191720885,0,0,0,0.0
1,0.0,0,1,0,5,5651,0,0,0,1,0,0,0.031402503713133884,0,0.0,0.0008846426043878273,0,0,14.627133333333347,0,0,0,0.0
1,0.0,0,0,0,8,6539,0,0,0,1,0,0,0.03938609467455621,1,0.0,0.0012232415902140672,1,1,13.924982646420858,10,1,0,0.0
1,0.0,0,0,0,10,8760,0,0,0,1,0,0,0.04093242680727071,1,0.0,0.001141422212076247,1,1,26.001118484796194,10,1,0,0.0
0,0.0,0,1,0,4,4504,0,0,0,1,0,0,0.026420079260237782,0,0.0,0.0008879023307436182,0,0,11.07583333333335,0,0,0,0.0
1,0.0,0,0,0,1,2363,0,0,0,1,0,0,0.024822695035460994,0,0.0,0.00042301184433164127,0,1,21.778664430684586,0,0,0,0.0
0,0.0,0,0,0,3,3386,0,0,0,1,0,0,0.05762473647224174,0,0.0,0.0008857395925597874,0,1,-36.503049040511684,0,0,0,0.0
0,0.0,0,0,0,3,1039,0,0,0,4,0,0,0.10281517747858017,0,0.0,0.0028846153846153848,0,1,49.411385991058154,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
1,0.0,0,0,0,3,4790,0,0,0,1,0,0,0.031413612565445025,0,0.0,0.0006261740763932373,0,1,-0.09213028169008908,0,0,0,0.0
1,0.0,0,0,0,9,5961,0,0,0,2,0,0,0.03671013039117352,0,0.0,0.0015095605501509561,1,1,-9.662667473769147,0,0,0,0.0
1,0.0,0,0,0,3,4856,0,0,0,1,0,0,0.04725383473527957,1,0.0,0.0006176652254478073,0,1,1.9501809424629073,10,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,0,0,6,5892,0,0,0,2,0,0,0.0429042904290429,0,0.0,0.001018157135584592,0,1,23.53358784893271,0,0,0,0.0
1,0.0,0,0,0,3,4787,0,0,0,2,0,0,0.031413612565445025,0,0.0,0.0006265664160401002,0,1,-0.09213028169008908,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030376181854757593,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
1,0.0,0,0,0,6,8990,0,0,0,1,0,0,0.04497810800053072,0,0.0,0.000667334000667334,0,1,-34.55581109331908,0,0,0,0.0
1,0.0,0,1,0,6,8302,0,0,0,3,0,0,0.03368025440878867,0,0.0,0.0007226303745634108,0,0,10.815000000000055,0,0,3,0.0
1,0.0,0,0,0,10,7985,0,0,0,1,0,0,0.04978060220910879,1,0.0,0.001252191334835963,0,1,3.004778472024981,10,0,0,0.0
0,0.0,0,0,0,6,3125,0,0,0,4,0,0,0.053804765564950036,0,0.0,0.0019193857965451055,0,1,-27.837333743842322,0,0,0,0.0
1,0.0,0,0,0,3,2836,0,0,0,5,1,0,0.037824054398640033,0,0.0,0.0010574550581600281,0,1,18.924174821475816,0,0,0,0.0
0,0.0,1,0,0,3,7,0,0,0,2,0,0,0.14285714285714285,0,0.0,0.375,0,0,36.62000000000003,0,0,0,0.0
1,0.0,0,0,0,16,4381,0,0,0,1,0,0,0.03287671232876712,1,0.0,0.003651300775901415,0,1,13.36977625937837,10,0,0,0.0
0,0.0,0,0,0,4,3592,0,0,0,1,0,0,0.06687033265444671,0,0.0,0.001113275814082939,0,1,20.01727272727274,0,1,0,0.0
1,0.0,0,0,0,2,7242,0,0,0,1,0,0,0.03116099849220975,0,0.0,0.00027612867596299873,0,1,34.61688378825477,0,0,0,0.0
1,0.0,0,0,0,2,4617,0,0,0,2,1,0,0.03662045513994246,1,0.0,0.00043308791684711995,0,1,22.809117647058855,10,0,0,0.0
0,0.0,0,0,0,3,4345,0,0,0,1,1,0,0.05976881872004511,0,0.0,0.0006902899217671422,0,1,23.057959662762528,0,0,0,0.0
1,0.0,0,0,0,5,4931,0,0,0,1,0,0,0.03683062757450933,0,0.0,0.001013787510137875,0,1,14.401467551622432,0,0,0,0.0
1,0.0,0,0,0,2,2275,0,0,0,2,0,0,0.027894736842105264,0,0.0,0.0008787346221441124,0,1,16.422678478374166,0,0,0,0.0
1,0.0,0,0,0,1,1810,0,0,0,3,0,1,0.05193075898801598,0,0.0,0.0005521811154058532,0,1,-24.033939243027874,0,0,0,0.0
1,0.0,0,0,0,2,2534,0,0,0,5,0,0,0.04285714285714286,0,0.0,0.0007889546351084812,0,1,-9.102142857142837,0,0,0,0.0
0,0.0,0,0,0,2,5188,0,0,0,1,0,0,0.04069901126695792,0,0.0,0.0003854307188282906,1,1,12.145241191720885,0,0,0,0.0
0,0.0,0,0,0,3,2264,0,0,0,1,0,0,0.04322614654717976,0,0.0,0.0013245033112582781,0,1,10.584024925647952,0,0,0,0.0
1,0.0,0,0,0,2,3353,0,0,0,1,1,0,0.05027322404371585,0,0.0,0.0005963029218843172,0,1,24.94641930155737,0,0,0,0.0
1,0.0,0,0,0,4,3307,0,0,0,3,1,0,0.07985212569316082,0,0.0,0.0012091898428053204,0,1,31.25338709677422,0,0,0,0.0
1,0.0,0,0,0,8,3462,0,0,0,1,0,0,0.03900210822206606,0,0.0,0.002310135720473578,0,1,28.49779411764706,0,0,0,0.0
1,0.0,0,0,0,2,4929,0,0,0,3,0,0,0.05019685039370079,0,0.0,0.00040567951318458417,0,1,24.523827075911242,0,0,0,0.0
0,0.0,0,0,0,7,1171,0,0,0,4,0,0,0.12689804772234273,0,0.0,0.005972696245733789,0,1,48.656008215085905,0,0,0,0.0
1,0.0,0,0,0,3,3017,0,0,0,1,0,0,0.0488,0,0.0,0.0009940357852882703,0,1,19.462430555555585,0,0,0,0.0
1,0.0,0,0,0,9,8752,0,0,0,1,0,0,0.040827662824607695,1,0.0,0.0010282188963783845,1,1,26.026421284735164,10,1,0,0.0
1,0.0,0,0,0,2,4850,0,0,0,2,1,0,0.029079969917272498,1,0.0,0.00041228612657184083,1,1,20.90058237999105,10,1,0,0.0
1,0.0,0,0,0,2,4818,0,0,0,2,1,0,0.02924861321230459,1,0.0,0.0004150238638721727,1,1,20.98228658536587,10,1,0,0.0
1,0.0,0,0,0,9,3464,0,0,0,1,0,0,0.03933965577801194,0,0.0,0.0025974025974025974,0,1,28.79769924098673,0,0,0,0.0
0,0.0,0,0,0,2,2607,0,0,0,2,0,0,0.03968253968253968,0,0.0,0.0007668711656441718,0,1,-0.4779909755049516,0,0,0,0.0
1,0.0,0,1,0,5,5742,0,0,0,1,0,0,0.031106471816283926,0,0.0,0.0008706251088281386,0,0,14.840215820145147,0,0,0,0.0
0,0.0,0,0,0,7,4043,0,0,0,1,1,0,0.03751465416178194,0,0.0,0.0017309594460929772,0,1,-27.91758741258738,0,0,0,0.0
0,0.0,0,0,0,2,5188,0,0,0,1,0,0,0.04069901126695792,0,0.0,0.0003854307188282906,1,1,12.145241191720885,0,0,0,0.0
1,0.0,0,1,0,5,5651,0,0,0,1,0,0,0.031402503713133884,0,0.0,0.0008846426043878273,0,0,14.627133333333347,0,0,0,0.0
1,0.0,0,0,0,8,6539,0,0,0,1,0,0,0.03938609467455621,1,0.0,0.0012232415902140672,1,1,13.924982646420858,10,1,0,0.0
1,0.0,0,0,0,10,8760,0,0,0,1,0,0,0.04093242680727071,1,0.0,0.001141422212076247,1,1,26.001118484796194,10,1,0,0.0
0,0.0,0,1,0,4,4504,0,0,0,1,0,0,0.026420079260237782,0,0.0,0.0008879023307436182,0,0,11.07583333333335,0,0,0,0.0
1,0.0,0,0,0,1,2363,0,0,0,1,0,0,0.024822695035460994,0,0.0,0.00042301184433164127,0,1,21.778664430684586,0,0,0,0.0
0,0.0,0,0,0,3,3386,0,0,0,1,0,0,0.05762473647224174,0,0.0,0.0008857395925597874,0,1,-36.503049040511684,0,0,0,0.0
0,0.0,0,0,0,3,1039,0,0,0,4,0,0,0.10281517747858017,0,0.0,0.0028846153846153848,0,1,49.411385991058154,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
1,0.0,0,0,0,3,4790,0,0,0,1,0,0,0.031413612565445025,0,0.0,0.0006261740763932373,0,1,-0.09213028169008908,0,0,0,0.0
1,0.0,0,0,0,9,5961,0,0,0,2,0,0,0.03671013039117352,0,0.0,0.0015095605501509561,1,1,-9.662667473769147,0,0,0,0.0
1,0.0,0,0,0,3,4856,0,0,0,1,0,0,0.04725383473527957,1,0.0,0.0006176652254478073,0,1,1.9501809424629073,10,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,0,0,6,5892,0,0,0,2,0,0,0.0429042904290429,0,0.0,0.001018157135584592,0,1,23.53358784893271,0,0,0,0.0
1,0.0,0,0,0,3,4787,0,0,0,2,0,0,0.031413612565445025,0,0.0,0.0006265664160401002,0,1,-0.09213028169008908,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030376181854757593,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
1,0.0,0,0,0,6,8990,0,0,0,1,0,0,0.04497810800053072,0,0.0,0.000667334000667334,0,1,-34.55581109331908,0,0,0,0.0
1,0.0,0,1,0,6,8302,0,0,0,3,0,0,0.03368025440878867,0,0.0,0.0007226303745634108,0,0,10.815000000000055,0,0,3,0.0
1,0.0,0,0,0,10,7985,0,0,0,1,0,0,0.04978060220910879,1,0.0,0.001252191334835963,0,1,3.004778472024981,10,0,0,0.0
0,0.0,0,0,0,6,3125,0,0,0,4,0,0,0.053804765564950036,0,0.0,0.0019193857965451055,0,1,-27.837333743842322,0,0,0,0.0
1,0.0,0,0,0,3,2836,0,0,0,5,1,0,0.037824054398640033,0,0.0,0.0010574550581600281,0,1,18.924174821475816,0,0,0,0.0
0,0.0,0,0,0,3,5628,0,0,0,2,0,0,0.06613699806742539,0,0.0,0.0005329543435779002,0,1,24.883597166697996,0,0,0,0.0
1,0.0,0,0,0,16,4381,0,0,0,1,0,0,0.03287671232876712,1,0.0,0.003651300775901415,0,1,13.36977625937837,10,0,0,0.0
0,0.0,0,0,0,4,3592,0,0,0,1,0,0,0.06687033265444671,0,0.0,0.001113275814082939,0,1,20.01727272727274,0,1,0,0.0
1,0.0,0,0,0,2,7242,0,0,0,1,0,0,0.03116099849220975,0,0.0,0.00027612867596299873,0,1,34.61688378825477,0,0,0,0.0
1,0.0,0,0,0,2,4617,0,0,0,2,1,0,0.03662045513994246,1,0.0,0.00043308791684711995,0,1,22.809117647058855,10,0,0,0.0
0,0.0,0,0,0,3,4345,0,0,0,1,1,0,0.05976881872004511,0,0.0,0.0006902899217671422,0,1,23.057959662762528,0,0,0,0.0
1,0.0,0,0,0,5,4931,0,0,0,1,0,0,0.03683062757450933,0,0.0,0.001013787510137875,0,1,14.401467551622432,0,0,0,0.0
1,0.0,0,0,0,2,2275,0,0,0,2,0,0,0.027894736842105264,0,0.0,0.0008787346221441124,0,1,16.422678478374166,0,0,0,0.0
1,0.0,0,0,0,1,1810,0,0,0,3,0,1,0.05193075898801598,0,0.0,0.0005521811154058532,0,1,-24.033939243027874,0,0,0,0.0
1,0.0,0,0,0,2,2534,0,0,0,5,0,0,0.04285714285714286,0,0.0,0.0007889546351084812,0,1,-9.102142857142837,0,0,0,0.0
0,0.0,0,0,0,2,5188,0,0,0,1,0,0,0.04069901126695792,0,0.0,0.0003854307188282906,1,1,12.145241191720885,0,0,0,0.0
0,0.0,0,0,0,3,2264,0,0,0,1,0,0,0.04322614654717976,0,0.0,0.0013245033112582781,0,1,10.584024925647952,0,0,0,0.0
1,0.0,0,0,0,2,3353,0,0,0,1,1,0,0.05027322404371585,0,0.0,0.0005963029218843172,0,1,24.94641930155737,0,0,0,0.0
1,0.0,0,0,0,4,3307,0,0,0,3,1,0,0.07985212569316082,0,0.0,0.0012091898428053204,0,1,31.25338709677422,0,0,0,0.0
1,0.0,0,0,0,8,3462,0,0,0,1,0,0,0.03900210822206606,0,0.0,0.002310135720473578,0,1,28.49779411764706,0,0,0,0.0
1,0.0,0,0,0,2,4929,0,0,0,3,0,0,0.05019685039370079,0,0.0,0.00040567951318458417,0,1,24.523827075911242,0,0,0,0.0
0,0.0,0,0,0,7,1171,0,0,0,4,0,0,0.12689804772234273,0,0.0,0.005972696245733789,0,1,48.656008215085905,0,0,0,0.0
1,0.0,0,0,0,3,3017,0,0,0,1,0,0,0.0488,0,0.0,0.0009940357852882703,0,1,19.462430555555585,0,0,0,0.0
1,0.0,0,0,0,9,8752,0,0,0,1,0,0,0.040827662824607695,1,0.0,0.0010282188963783845,1,1,26.026421284735164,10,1,0,0.0
1,0.0,0,0,0,2,4850,0,0,0,2,1,0,0.029079969917272498,1,0.0,0.00041228612657184083,1,1,20.90058237999105,10,1,0,0.0
1,0.0,0,0,0,2,4818,0,0,0,2,1,0,0.02924861321230459,1,0.0,0.0004150238638721727,1,1,20.98228658536587,10,1,0,0.0
1,0.0,0,0,0,9,3464,0,0,0,1,0,0,0.03933965577801194,0,0.0,0.0025974025974025974,0,1,28.79769924098673,0,0,0,0.0
0,0.0,0,0,0,2,2607,0,0,0,2,0,0,0.03968253968253968,0,0.0,0.0007668711656441718,0,1,-0.4779909755049516,0,0,0,0.0
1,0.0,0,1,0,5,5742,0,0,0,1,0,0,0.031106471816283926,0,0.0,0.0008706251088281386,0,0,14.840215820145147,0,0,0,0.0
0,0.0,0,0,0,7,4043,0,0,0,1,1,0,0.03751465416178194,0,0.0,0.0017309594460929772,0,1,-27.91758741258738,0,0,0,0.0
0,0.0,0,0,0,2,5188,0,0,0,1,0,0,0.04069901126695792,0,0.0,0.0003854307188282906,1,1,12.145241191720885,0,0,0,0.0
1,0.0,0,1,0,5,5651,0,0,0,1,0,0,0.031402503713133884,0,0.0,0.0008846426043878273,0,0,14.627133333333347,0,0,0,0.0
0,0.0,1,0,0,8,7,0,0,0,1,0,0,0.14285714285714285,0,0.0,1.0,0,0,36.62000000000003,0,0,0,0.0
1,0.0,0,0,0,10,8760,0,0,0,1,0,0,0.04093242680727071,1,0.0,0.001141422212076247,1,1,26.001118484796194,10,1,0,0.0
0,0.0,0,1,0,4,4504,0,0,0,1,0,0,0.026420079260237782,0,0.0,0.0008879023307436182,0,0,11.07583333333335,0,0,0,0.0
1,0.0,0,0,0,1,2363,0,0,0,1,0,0,0.024822695035460994,0,0.0,0.00042301184433164127,0,1,21.778664430684586,0,0,0,0.0
0,0.0,0,0,0,3,3386,0,0,0,1,0,0,0.05762473647224174,0,0.0,0.0008857395925597874,0,1,-36.503049040511684,0,0,0,0.0
0,0.0,0,0,0,3,1039,0,0,0,4,0,0,0.10281517747858017,0,0.0,0.0028846153846153848,0,1,49.411385991058154,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
0,0.0,0,0,0,4,3497,0,0,0,3,1,0,0.03509381514940931,0,0.0,0.0011435105774728416,0,1,29.3039067161464,0,0,0,0.0
1,0.0,0,0,0,3,4790,0,0,0,1,0,0,0.031413612565445025,0,0.0,0.0006261740763932373,0,1,-0.09213028169008908,0,0,0,0.0
1,0.0,0,0,0,9,5961,0,0,0,2,0,0,0.03671013039117352,0,0.0,0.0015095605501509561,1,1,-9.662667473769147,0,0,0,0.0
1,0.0,0,0,0,3,4856,0,0,0,1,0,0,0.04725383473527957,1,0.0,0.0006176652254478073,0,1,1.9501809424629073,10,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,0,0,6,5892,0,0,0,2,0,0,0.0429042904290429,0,0.0,0.001018157135584592,0,1,23.53358784893271,0,0,0,0.0
1,0.0,0,0,0,3,4787,0,0,0,2,0,0,0.031413612565445025,0,0.0,0.0006265664160401002,0,1,-0.09213028169008908,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030376181854757593,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,1,0,0,4,7,0,0,0,1,0,0,0.14285714285714285,0,0.0,0.5,0,0,36.62000000000003,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
0,0.0,0,1,0,4,5968,0,0,0,1,0,0,0.030577348622007644,0,0.0,0.0006701289998324678,0,0,14.026185488677015,0,0,0,0.0
1,0.0,0,0,0,6,8990,0,0,0,1,0,0,0.04497810800053072,0,0.0,0.000667334000667334,0,1,-34.55581109331908,0,0,0,0.0
1,0.0,0,1,0,6,8302,0,0,0,3,0,0,0.03368025440878867,0,0.0,0.0007226303745634108,0,0,10.815000000000055,0,0,3,0.0
1,0.0,0,0,0,10,7985,0,0,0,1,0,0,0.04978060220910879,1,0.0,0.001252191334835963,0,1,3.004778472024981,10,0,0,0.0
0,0.0,0,1,0,8,2102,0,0,0,1,0,0,0.07093425605536333,0,0.0,0.0038040893961008085,0,0,32.13100158422813,0,0,0,0.0
0,0.0,0,0,0,4,4511,0,0,0,1,0,0,0.039664157498552406,0,0.0,0.0008865248226950354,0,1,19.526436216240825,0,0,0,0.0
0,0.0,0,0,0,5,1167,0,0,0,1,0,0,0.0243161094224924,0,0.0,0.004280821917808219,0,1,1.8752476689977016,0,0,0,0.0
0,0.0,0,0,0,2,3883,0,0,0,2,0,0,0.035836709255219694,0,0.0,0.0005149330587023687,0,1,18.4302281746032,0,0,0,0.0
0,0.0,0,0,0,5,1167,0,0,0,1,0,0,0.0243161094224924,0,0.0,0.004280821917808219,0,1,1.8752476689977016,0,0,0,0.0
1,0.0,0,0,0,2,4566,0,0,0,2,0,0,0.042762284196547144,0,0.0,0.0004379242391066346,0,1,14.173152866242077,0,0,0,0.0
1,0.0,0,0,0,6,6352,0,0,0,1,0,0,0.07183580387685291,1,0.0,0.0009444356996694475,0,1,8.605935814895957,10,0,0,0.0
0,0.0,0,0,0,9,772,0,0,0,1,0,0,0.0625,0,0.0,0.01164294954721863,0,1,4.527142857142849,0,0,0,0.0
1,0.0,0,0,0,4,4443,0,0,0,1,0,0,0.044009779951100246,0,0.0,0.0009000900090009,0,1,11.148435274403028,0,0,0,0.0
0,0.0,0,0,0,1,1666,0,0,0,3,0,0,0.0858433734939759,0,0.0,0.0005998800239952009,1,1,-15.223802301255205,0,1,0,0.0
1,0.0,0,0,0,5,3148,0,0,0,1,0,0,0.03604749787955895,0,0.0,0.0015878056525881232,0,1,2.6959818073956967,0,0,0,0.0
1,0.0,0,0,0,9,8752,0,0,0,1,0,0,0.040827662824607695,1,0.0,0.0010282188963783845,1,1,26.026421284735164,10,1,0,0.0
1,0.0,0,0,0,2,4929,0,0,0,3,0,0,0.05019685039370079,0,0.0,0.00040567951318458417,0,1,24.523827075911242,0,0,0,0.0
1,0.0,0,1,0,3,4182,0,0,0,1,0,0,0.025440878866724487,0,0.0,0.0007171886206072197,0,0,29.01109090909094,0,0,0,0.0
0,0.0,0,0,0,3,2137,0,0,0,3,0,0,0.02631578947368421,0,0.0,0.001403180542563143,0,1,-21.363191403081885,0,0,0,0.0
1,0.0,0,0,0,5,7755,0,0,0,2,0,0,0.049300155520995335,1,0.0,0.0006446621970087674,1,1,-0.2322431865827923,10,0,0,0.0
0,0.0,0,0,0,4,2630,0,0,0,1,0,0,0.0711662075298439,0,0.0,0.0015203344735841885,1,1,11.96317267888827,0,0,0,0.0
1,0.0,0,0,0,10,8760,0,0,0,1,0,0,0.04093242680727071,1,0.0,0.001141422212076247,1,1,26.001118484796194,10,1,0,0.0
1,0.0,0,0,0,4,2499,0,0,0,4,0,0,0.02495201535508637,0,0.0,0.0016,1,1,23.098435462842247,0,0,0,0.0
0,0.0,0,0,0,3,3925,0,0,0,1,0,0,0.026897788404064555,0,0.0,0.0007641365257259297,0,1,-19.098559660908506,0,0,0,0.0
0,0.0,0,0,0,5,2869,0,0,0,1,0,0,0.03454085930918281,0,0.0,0.0017421602787456446,1,1,20.592325581395386,0,1,0,0.0
1,0.0,0,0,0,5,5852,0,0,0,3,0,0,0.04901758014477766,0,0.0,0.0008542627712284299,0,1,23.765447080291977,0,0,0,0.0
0,0.0,0,0,0,4,2385,0,0,0,2,0,0,0.018371400198609732,0,0.0,0.0016764459346186086,0,1,6.596477732793545,0,0,0,0.0
